t1,t2,gazeXYPix_1,gazeXYPix_2,gazeXYDeg_1,gazeXYDeg_2
1718203038.50028,7209998,20,7,0.338000847322239,0.118300296562784
1718203038.51083,7210008,18,8,0.304200762590015,0.135200338928896
1718203038.52013,7210017,18,8,0.304200762590015,0.135200338928896
1718203038.53059,7210028,15,7,0.253500635491679,0.118300296562784
1718203038.54002,7210037,16,6,0.270400677857791,0.101400254196672
1718203038.55201,7210049,15,8,0.253500635491679,0.135200338928896
1718203038.55996,7210057,15,8,0.253500635491679,0.135200338928896
1718203038.5706,7210068,14,5,0.236600593125567,0.0845002118305598
1718203038.58092,7210078,15,8,0.253500635491679,0.135200338928896
1718203038.59019,7210087,14,8,0.236600593125567,0.135200338928896
1718203038.60075,7210098,14,7,0.236600593125567,0.118300296562784
1718203038.60988,7210107,14,8,0.236600593125567,0.135200338928896
1718203038.62048,7210118,16,9,0.270400677857791,0.152100381295008
1718203038.6326,7210130,15,8,0.253500635491679,0.135200338928896
1718203038.6406,7210138,13,8,0.219700550759455,0.135200338928896
1718203038.64997,7210147,14,8,0.236600593125567,0.135200338928896
1718203038.66038,7210158,15,8,0.253500635491679,0.135200338928896
1718203038.67007,7210167,16,8,0.270400677857791,0.135200338928896
1718203038.68076,7210178,16,9,0.270400677857791,0.152100381295008
1718203038.69,7210187,16,9,0.270400677857791,0.152100381295008
1718203038.70071,7210198,16,8,0.270400677857791,0.135200338928896
1718203038.71271,7210210,17,9,0.287300720223903,0.152100381295008
1718203038.72065,7210218,16,6,0.270400677857791,0.101400254196672
1718203038.72992,7210227,16,8,0.270400677857791,0.135200338928896
1718203038.74058,7210238,17,9,0.287300720223903,0.152100381295008
1718203038.75004,7210247,17,9,0.287300720223903,0.152100381295008
1718203038.76082,7210258,17,10,0.287300720223903,0.16900042366112
1718203038.7702,7210268,17,10,0.287300720223903,0.16900042366112
1718203038.78078,7210278,15,8,0.253500635491679,0.135200338928896
1718203038.79287,7210290,16,9,0.270400677857791,0.152100381295008
1718203038.8009,7210298,17,9,0.287300720223903,0.152100381295008
1718203038.81017,7210308,15,9,0.253500635491679,0.152100381295008
1718203038.82079,7210318,17,12,0.287300720223903,0.202800508393343
1718203038.83031,7210328,15,9,0.253500635491679,0.152100381295008
1718203038.83978,7210337,14,11,0.236600593125567,0.185900466027232
1718203038.85038,7210348,14,11,0.236600593125567,0.185900466027232
